Date,Traffic_Source,Sessions,Users,Page_Views,Bounce_Rate,Avg_Session_Duration,Device_Category
2024-03-27 18:00:00,Paid,1401,581,1395.0,58.18,153.08,Mobile
2024-03-27 19:00:00,Direct,1243,1029,3505.0,45.64,185.89,Mobile
2024-03-27 20:00:00,Direct,1735,458,4850.0,39.5,171.43,Desktop
2024-03-27 21:00:00,Direct,1784,280,3443.0,38.03,167.52,Desktop
2024-03-27 22:00:00,Direct,108,1065,4734.0,51.89,178.55,Mobile
2024-03-27 23:00:00,Organic,322,219,4418.0,33.59,223.65,Mobile
2024-03-28 00:00:00,Organic,1785,1079,1220.0,38.1,173.51,Desktop
2024-03-28 01:00:00,Organic,1002,1378,5699.0,33.7,179.04,Mobile
2024-03-28 02:00:00,Paid,659,690,8292.0,46.41,177.18,Tablet
2024-03-28 03:00:00,Direct,1305,712,4593.0,49.22,196.67,Mobile
2024-03-28 04:00:00,Social Media,562,209,3221.0,58.44,112.04,Desktop
2024-03-28 05:00:00,Paid,1017,1071,826.0,45.72,143.63,Desktop
2024-03-28 06:00:00,Paid,464,856,6609.0,51.76,131.78,Desktop
2024-03-28 07:00:00,Organic,654,344,2919.0,43.99,261.18,Desktop
2024-03-28 08:00:00,Direct,324,1313,3896.0,43.45,188.41,Desktop
2024-03-28 09:00:00,Organic,1880,1353,330.0,38.51,252.54,Tablet
2024-03-28 10:00:00,Social Media,1045,754,1578.0,65.51,150.66,Mobile
2024-03-28 11:00:00,Paid,749,520,4448.0,49.57,197.05,Mobile
2024-03-28 12:00:00,Social Media,850,1090,1421.0,51.04,134.29,Desktop
2024-03-28 13:00:00,Organic,1312,1378,1493.0,37.44,200.68,Tablet
2024-03-28 14:00:00,Direct,1369,430,2577.0,41.82,193.94,Desktop
2024-03-28 15:00:00,Organic,903,534,7397.0,23.44,228.65,Tablet
2024-03-28 16:00:00,Organic,658,830,3384.0,30.05,283.5,Desktop
2024-03-28 17:00:00,Paid,350,1443,1814.0,43.11,128.14,Tablet
2024-03-28 18:00:00,Organic,1574,844,3757.0,32.18,229.38,Desktop
2024-03-28 19:00:00,Social Media,629,658,3768.0,58.7,129.22,Mobile
2024-03-28 20:00:00,Organic,1220,414,7867.0,29.49,223.99,Mobile
2024-03-28 21:00:00,Organic,1120,145,430.0,41.38,235.1,Desktop
2024-03-28 22:00:00,Organic,426,1387,3540.0,30.31,260.83,Desktop
2024-03-28 23:00:00,Referral,1354,1286,904.0,40.88,227.74,Tablet
2024-03-29 00:00:00,Referral,1854,1431,2372.0,30.42,248.85,Mobile
2024-03-29 01:00:00,Organic,1539,1188,695.0,31.42,219.86,Tablet
2024-03-29 02:00:00,Social Media,1386,1285,2617.0,70.17,112.98,Tablet
2024-03-29 03:00:00,Organic,383,648,1852.0,42.46,249.32,Desktop
2024-03-29 04:00:00,Direct,407,1070,4140.0,46.99,189.38,Mobile
2024-03-29 05:00:00,Paid,1702,1004,4780.0,38.56,197.65,Mobile
2024-03-29 06:00:00,Direct,1948,590,1807.0,44.95,222.54,Desktop
2024-03-29 07:00:00,Organic,1417,1299,8286.0,27.73,214.81,Desktop
2024-03-29 08:00:00,Organic,1407,1474,495.0,23.65,249.36,Mobile
2024-03-29 09:00:00,Organic,923,703,892.0,33.47,241.15,Mobile
2024-03-29 10:00:00,Direct,1649,996,4680.0,47.94,236.04,Tablet
2024-03-29 11:00:00,Organic,326,367,7742.0,32.83,253.12,Mobile
2024-03-29 12:00:00,Paid,1217,671,7520.0,50.68,187.83,Desktop
2024-03-29 13:00:00,Organic,1034,446,1320.0,36.91,265.88,Tablet
2024-03-29 14:00:00,Organic,1376,1382,7934.0,44.63,240.84,Mobile
2024-03-29 15:00:00,Referral,1701,990,4520.0,36.03,256.08,Mobile
2024-03-29 16:00:00,Organic,925,1249,4440.0,32.75,234.3,Desktop
2024-03-29 17:00:00,Organic,1112,917,2750.0,31.89,249.78,Desktop
2024-03-29 18:00:00,Organic,502,900,5973.0,40.88,245.89,Mobile
2024-03-29 19:00:00,Social Media,400,867,3716.0,68.55,110.13,Mobile
2024-03-29 20:00:00,Paid,977,436,723.0,42.0,161.69,Mobile
2024-03-29 21:00:00,Organic,1657,126,5780.0,43.41,226.48,Mobile
2024-03-29 22:00:00,Referral,1619,291,2698.0,42.74,227.52,Tablet
2024-03-29 23:00:00,Paid,916,1316,4076.0,49.73,154.24,Tablet
2024-03-30 00:00:00,Social Media,709,1073,2146.0,61.07,135.06,Tablet
2024-03-30 01:00:00,Organic,728,570,8752.0,36.28,218.96,Tablet
2024-03-30 02:00:00,Paid,916,892,604.0,45.51,205.95,Desktop
2024-03-30 03:00:00,Organic,1069,1005,2613.0,33.51,228.14,Tablet
2024-03-30 04:00:00,Paid,617,184,7916.0,55.79,253.72,Desktop
2024-03-30 05:00:00,Direct,982,319,3274.0,46.12,176.32,Desktop
2024-03-30 06:00:00,Direct,1125,235,3920.0,43.56,193.03,Mobile
2024-03-30 07:00:00,Direct,1618,254,6524.0,43.49,182.81,Mobile
2024-03-30 08:00:00,Organic,241,1181,2651.0,36.69,253.93,Mobile
2024-03-30 09:00:00,Direct,258,1006,6141.0,43.03,120.36,Tablet
2024-03-30 10:00:00,Social Media,649,770,1350.0,71.46,112.96,Desktop
2024-03-30 11:00:00,Referral,1992,426,3297.0,35.57,286.88,Desktop
2024-03-30 12:00:00,Referral,164,1038,3313.0,40.36,251.75,Tablet
2024-03-30 13:00:00,Organic,1655,424,1660.0,31.64,260.37,Tablet
2024-03-30 14:00:00,Paid,1565,1381,4902.0,53.29,195.88,Mobile
2024-03-30 15:00:00,Social Media,304,186,4109.0,60.78,67.93,Mobile
2024-03-30 16:00:00,Organic,1941,1385,797.0,30.22,258.36,Tablet
2024-03-30 17:00:00,Social Media,1954,915,3441.0,53.88,141.73,Tablet
2024-03-30 18:00:00,Organic,850,109,679.0,33.62,230.22,Mobile
2024-03-30 19:00:00,Paid,415,528,8151.0,46.82,134.53,Desktop
2024-03-30 20:00:00,Referral,279,914,2688.0,43.21,206.77,Tablet
2024-03-30 21:00:00,Organic,1062,1279,2096.0,26.68,281.64,Tablet
2024-03-30 22:00:00,Direct,1707,501,2133.0,44.81,222.87,Tablet
2024-03-30 23:00:00,Direct,1729,750,5276.0,50.63,204.88,Mobile
2024-03-31 00:00:00,Organic,1682,1026,5128.0,41.18,243.35,Tablet
2024-03-31 01:00:00,Direct,1362,1068,6743.0,55.36,212.74,Mobile
2024-03-31 02:00:00,Paid,1568,965,9514.0,50.42,195.5,Mobile
2024-03-31 03:00:00,Organic,1993,1243,1038.0,39.12,221.22,Tablet
2024-03-31 04:00:00,Direct,642,1256,1924.0,44.83,201.47,Mobile
2024-03-31 05:00:00,Organic,560,1126,4057.0,37.32,232.94,Desktop
2024-03-31 06:00:00,Paid,348,591,4951.0,50.54,220.2,Tablet
2024-03-31 07:00:00,Social Media,771,391,4386.0,65.26,143.06,Mobile
2024-03-31 08:00:00,Direct,1632,458,7610.0,46.2,229.59,Tablet
2024-03-31 09:00:00,Organic,1799,378,4899.0,40.31,239.74,Tablet
2024-03-31 10:00:00,Paid,668,106,5492.0,54.21,166.92,Mobile
2024-03-31 11:00:00,Organic,1831,442,5023.0,32.29,267.14,Tablet
2024-03-31 12:00:00,Organic,175,88,3319.0,32.93,245.27,Tablet
2024-03-31 13:00:00,Paid,714,478,5006.0,50.18,141.29,Tablet
2024-03-31 14:00:00,Organic,440,951,817.0,35.96,242.8,Desktop
2024-03-31 15:00:00,Direct,1767,518,2292.0,50.05,237.38,Desktop
2024-03-31 16:00:00,Social Media,859,387,1016.0,55.12,144.42,Tablet
2024-03-31 17:00:00,Referral,1225,1442,583.0,41.21,252.86,Tablet
2024-03-31 18:00:00,Organic,284,1099,1032.0,36.79,307.08,Mobile
2024-03-31 19:00:00,Paid,873,1292,5927.0,49.37,250.99,Tablet
2024-03-31 20:00:00,Direct,1504,745,4655.0,44.67,172.0,Mobile
2024-03-31 21:00:00,Social Media,999,1104,2804.0,69.04,99.57,Desktop
2024-03-31 22:00:00,Organic,763,818,5391.0,32.4,284.3,Mobile
2024-03-31 23:00:00,Organic,1042,222,1613.0,35.15,229.15,Tablet
2024-04-01 00:00:00,Referral,550,547,3417.0,39.33,224.22,Desktop
2024-04-01 01:00:00,Organic,145,82,775.0,41.03,234.71,Desktop
2024-04-01 02:00:00,Direct,1065,232,3337.0,44.83,232.55,Mobile
2024-04-01 03:00:00,Organic,1741,636,2700.0,31.61,229.32,Tablet
2024-04-01 04:00:00,Organic,1584,298,373.0,35.95,250.41,Desktop
2024-04-01 05:00:00,Paid,474,732,5644.0,42.66,164.85,Desktop
2024-04-01 06:00:00,Paid,323,755,9253.0,41.33,173.0,Tablet
2024-04-01 07:00:00,Direct,1084,721,1935.0,45.29,174.7,Desktop
2024-04-01 08:00:00,Organic,1012,490,7224.0,41.43,177.5,Desktop
2024-04-01 09:00:00,Paid,1262,1463,2911.0,42.03,168.92,Mobile
2024-04-01 10:00:00,Paid,468,719,3291.0,46.41,184.09,Desktop
2024-04-01 11:00:00,Organic,1053,609,1906.0,38.04,272.44,Tablet
2024-04-01 12:00:00,Direct,1867,932,7954.0,47.53,190.31,Mobile
2024-04-01 13:00:00,Organic,503,1489,6820.0,29.82,292.23,Tablet
2024-04-01 14:00:00,Direct,1663,1143,4885.0,43.76,218.74,Tablet
2024-04-01 15:00:00,Organic,239,172,6143.0,29.89,270.16,Mobile
2024-04-01 16:00:00,Organic,1871,1268,2908.0,37.56,211.01,Tablet
2024-04-01 17:00:00,Social Media,205,1352,942.0,61.52,125.91,Tablet
2024-04-01 18:00:00,Organic,1093,273,3924.0,32.23,262.48,Mobile
2024-04-01 19:00:00,Direct,1527,272,674.0,44.63,176.8,Desktop
2024-04-01 20:00:00,Organic,1348,449,1509.0,35.41,275.3,Desktop
2024-04-01 21:00:00,Organic,1275,190,5721.0,38.23,230.01,Mobile
2024-04-01 22:00:00,Organic,929,894,5869.0,30.57,202.06,Mobile
2024-04-01 23:00:00,Social Media,1073,360,7678.0,66.72,124.03,Tablet
2024-04-02 00:00:00,Paid,1570,1142,1427.0,52.78,207.87,Mobile
2024-04-02 01:00:00,Direct,1595,260,2115.0,41.88,223.17,Desktop
2024-04-02 02:00:00,Direct,1378,337,1282.0,48.75,142.69,Tablet
2024-04-02 03:00:00,Paid,1836,1308,2727.0,56.9,225.68,Desktop
2024-04-02 04:00:00,Direct,1115,1430,2142.0,50.16,200.41,Mobile
2024-04-02 05:00:00,Social Media,1184,1220,6575.0,70.85,103.99,Mobile
2024-04-02 06:00:00,Paid,292,239,2890.0,49.26,212.44,Tablet
2024-04-02 07:00:00,Direct,289,247,6053.0,44.42,245.22,Mobile
2024-04-02 08:00:00,Paid,855,1096,3593.0,60.64,178.17,Tablet
2024-04-02 09:00:00,Social Media,1616,215,3308.0,59.03,107.61,Tablet
2024-04-02 10:00:00,Direct,187,796,377.0,39.74,220.18,Tablet
2024-04-02 11:00:00,Paid,1635,1246,4884.0,52.61,210.69,Desktop
2024-04-02 12:00:00,Organic,1347,712,4517.0,47.32,240.99,Desktop
2024-04-02 13:00:00,Organic,153,170,704.0,39.73,242.32,Mobile
2024-04-02 14:00:00,Organic,1104,1207,4782.0,33.49,295.78,Desktop
2024-04-02 15:00:00,Direct,1452,1389,3717.0,44.16,268.61,Desktop
2024-04-02 16:00:00,Referral,634,116,461.0,42.58,258.26,Tablet
2024-04-02 17:00:00,Referral,1645,725,3339.0,45.27,196.84,Tablet
2024-04-02 18:00:00,Organic,784,1004,1097.0,34.2,268.75,Tablet
2024-04-02 19:00:00,Referral,681,1376,627.0,40.89,219.19,Tablet
2024-04-02 20:00:00,Organic,108,810,781.0,32.14,240.83,Mobile
2024-04-02 21:00:00,Paid,1568,1131,4475.0,44.13,189.4,Tablet
2024-04-02 22:00:00,Paid,269,619,4320.0,54.54,170.93,Mobile
2024-04-02 23:00:00,Paid,220,641,6118.0,49.27,218.09,Mobile
2024-04-03 00:00:00,Referral,1422,1409,1545.0,43.78,250.53,Mobile
2024-04-03 01:00:00,Social Media,1341,1137,5442.0,65.92,100.54,Desktop
2024-04-03 02:00:00,Paid,1287,431,6014.0,44.58,151.49,Desktop
2024-04-03 03:00:00,Referral,1542,114,1816.0,43.69,231.8,Desktop
2024-04-03 04:00:00,Organic,1852,858,3545.0,26.24,273.49,Mobile
2024-04-03 05:00:00,Social Media,248,858,8020.0,57.96,156.86,Mobile
2024-04-03 06:00:00,Paid,1813,1035,3428.0,57.0,185.84,Mobile
2024-04-03 07:00:00,Social Media,635,799,623.0,46.3,63.4,Mobile
2024-04-03 08:00:00,Paid,341,704,947.0,49.5,114.84,Desktop
2024-04-03 09:00:00,Paid,575,1204,1670.0,48.61,215.17,Tablet
2024-04-03 10:00:00,Organic,1842,1179,3512.0,36.03,247.6,Mobile
2024-04-03 11:00:00,Direct,508,836,4057.0,48.58,173.09,Desktop
2024-04-03 12:00:00,Organic,1063,858,722.0,26.03,252.85,Tablet
2024-04-03 13:00:00,Social Media,148,555,7540.0,53.83,151.24,Mobile
2024-04-03 14:00:00,Organic,1552,1166,2569.0,32.78,211.29,Mobile
2024-04-03 15:00:00,Paid,1295,895,5229.0,58.81,205.82,Tablet
2024-04-03 16:00:00,Referral,1435,775,5423.0,39.34,205.02,Mobile
2024-04-03 17:00:00,Organic,511,1086,2198.0,41.21,293.31,Tablet
2024-04-03 18:00:00,Paid,158,1379,3121.0,49.82,195.29,Desktop
2024-04-03 19:00:00,Referral,1600,163,4443.0,45.47,254.3,Mobile
2024-04-03 20:00:00,Organic,829,434,3017.0,35.83,209.12,Desktop
2024-04-03 21:00:00,Referral,141,231,3659.0,37.43,250.15,Tablet
2024-04-03 22:00:00,Organic,1962,1442,2771.0,42.31,245.62,Desktop
2024-04-03 23:00:00,Direct,1243,227,2670.0,48.75,188.63,Tablet
2024-04-04 00:00:00,Organic,215,482,1940.0,40.44,224.81,Tablet
2024-04-04 01:00:00,Paid,497,1356,4579.0,44.24,134.84,Mobile
2024-04-04 02:00:00,Direct,1387,983,4283.0,42.75,192.7,Mobile
2024-04-04 03:00:00,Direct,193,213,4072.0,50.66,216.74,Tablet
2024-04-04 04:00:00,Paid,616,299,4969.0,55.25,180.35,Mobile
2024-04-04 05:00:00,Social Media,1893,768,2124.0,50.38,91.29,Tablet
2024-04-04 06:00:00,Social Media,914,629,2524.0,61.52,65.19,Tablet
2024-04-04 07:00:00,Direct,690,1113,3846.0,46.43,183.38,Mobile
2024-04-04 08:00:00,Referral,1764,819,7154.0,38.12,261.76,Tablet
2024-04-04 09:00:00,Referral,430,481,2003.0,44.19,179.0,Tablet
2024-04-04 10:00:00,Direct,907,954,571.0,44.18,176.55,Desktop
2024-04-04 11:00:00,Direct,915,166,3664.0,42.73,190.66,Mobile
2024-04-04 12:00:00,Organic,819,139,4557.0,30.54,238.09,Mobile
2024-04-04 13:00:00,Organic,139,1056,3777.0,30.18,230.26,Mobile
2024-04-04 14:00:00,Direct,692,190,2506.0,37.15,159.77,Mobile
2024-04-04 15:00:00,Social Media,263,717,5939.0,66.32,119.26,Tablet
2024-04-04 16:00:00,Paid,248,891,4391.0,54.99,186.52,Tablet
2024-04-04 17:00:00,Organic,1715,1243,2937.0,27.61,265.67,Mobile
2024-04-04 18:00:00,Direct,1578,85,3118.0,43.0,186.18,Desktop
2024-04-04 19:00:00,Direct,1878,125,3006.0,49.4,243.4,Mobile
2024-04-04 20:00:00,Direct,106,1375,431.0,42.96,210.54,Mobile
2024-04-04 21:00:00,Social Media,1966,899,2426.0,59.9,122.02,Desktop
2024-04-04 22:00:00,Social Media,1463,211,2926.0,52.54,121.03,Mobile
2024-04-04 23:00:00,Direct,394,289,2783.0,43.73,197.83,Desktop
2024-04-05 00:00:00,Direct,1467,1492,6611.0,49.15,145.64,Tablet
2024-04-05 01:00:00,Organic,304,879,3280.0,38.07,234.08,Desktop
2024-04-05 02:00:00,Social Media,1387,198,5640.0,58.14,95.9,Mobile
2024-04-05 03:00:00,Organic,262,920,5838.0,33.95,262.47,Mobile
2024-04-05 04:00:00,Direct,627,180,5006.0,48.19,162.03,Desktop
2024-04-05 05:00:00,Organic,1164,212,4408.0,30.46,249.19,Desktop
2024-04-05 06:00:00,Organic,356,406,5704.0,38.03,202.56,Mobile
2024-04-05 07:00:00,Organic,1757,115,5740.0,30.84,225.7,Tablet
2024-04-05 08:00:00,Organic,300,1065,3184.0,33.63,236.37,Mobile
2024-04-05 09:00:00,Direct,1281,1358,6677.0,53.55,240.36,Mobile
2024-04-05 10:00:00,Organic,1510,908,8919.0,32.69,209.31,Tablet
2024-04-05 11:00:00,Direct,1118,968,1010.0,48.39,215.91,Mobile
2024-04-05 12:00:00,Direct,793,1344,3293.0,42.78,197.44,Tablet
2024-04-05 13:00:00,Social Media,1580,86,5244.0,69.18,108.5,Tablet
2024-04-05 14:00:00,Direct,1896,819,4380.0,46.94,178.66,Mobile
2024-04-05 15:00:00,Organic,646,143,5545.0,30.67,225.25,Tablet
2024-04-05 16:00:00,Social Media,634,909,4122.0,60.82,96.84,Desktop
2024-04-05 17:00:00,Paid,650,955,6495.0,53.37,169.99,Mobile
2024-04-05 18:00:00,Social Media,212,920,4548.0,47.32,154.01,Mobile
2024-04-05 19:00:00,Organic,513,1248,3225.0,41.84,203.4,Tablet
2024-04-05 20:00:00,Referral,981,866,4659.0,41.62,186.15,Tablet
2024-04-05 21:00:00,Direct,958,152,2569.0,39.0,215.36,Mobile
2024-04-05 22:00:00,Direct,324,262,1290.0,49.86,185.83,Desktop
2024-04-05 23:00:00,Organic,1944,753,3209.0,31.07,248.44,Tablet
2024-04-06 00:00:00,Referral,327,298,4211.0,46.57,275.64,Tablet
2024-04-06 01:00:00,Referral,771,146,2479.0,37.49,197.55,Tablet
2024-04-06 02:00:00,Organic,675,1353,4834.0,27.4,235.95,Tablet
2024-04-06 03:00:00,Organic,610,1043,5725.0,36.66,195.06,Mobile
2024-04-06 04:00:00,Referral,722,774,6205.0,40.77,231.64,Desktop
2024-04-06 05:00:00,Organic,186,164,5987.0,25.4,245.71,Desktop
2024-04-06 06:00:00,Social Media,1454,1429,1011.0,63.61,89.81,Mobile
2024-04-06 07:00:00,Paid,594,684,4024.0,42.5,222.06,Mobile
2024-04-06 08:00:00,Direct,819,348,1434.0,46.04,238.37,Tablet
2024-04-06 09:00:00,Direct,904,800,2154.0,49.9,149.89,Mobile
2024-04-06 10:00:00,Social Media,1749,1383,4578.0,67.41,71.64,Mobile
2024-04-06 11:00:00,Direct,1155,706,1206.0,44.64,232.71,Desktop
2024-04-06 12:00:00,Paid,668,1181,5612.0,56.39,138.77,Tablet
2024-04-06 13:00:00,Paid,1989,137,3155.0,48.53,160.02,Mobile
2024-04-06 14:00:00,Organic,660,1189,4337.0,32.21,295.86,Tablet
2024-04-06 15:00:00,Direct,331,1448,4656.0,50.03,198.4,Tablet
2024-04-06 16:00:00,Direct,223,644,5067.0,43.64,206.76,Mobile
2024-04-06 17:00:00,Referral,542,121,1075.0,47.4,131.83,Tablet
2024-04-06 18:00:00,Direct,1129,1116,2853.0,40.32,159.53,Tablet
2024-04-06 19:00:00,Referral,604,727,3935.0,38.1,226.22,Mobile
2024-04-06 20:00:00,Direct,1633,622,7119.0,39.66,244.39,Desktop
2024-04-06 21:00:00,Organic,1194,262,7430.0,25.8,227.34,Desktop
2024-04-06 22:00:00,Organic,1536,1292,3215.0,28.7,268.69,Desktop
2024-04-06 23:00:00,Direct,827,193,1724.0,41.56,253.61,Desktop
2024-04-07 00:00:00,Organic,416,480,6990.0,39.56,222.64,Mobile
2024-04-07 01:00:00,Direct,182,285,5166.0,42.67,227.53,Desktop
2024-04-07 02:00:00,Direct,800,964,6297.0,50.71,221.1,Mobile
2024-04-07 03:00:00,Organic,873,351,3604.0,35.11,165.15,Tablet
2024-04-07 04:00:00,Organic,1101,122,1368.0,36.67,228.6,Mobile
2024-04-07 05:00:00,Social Media,317,578,6914.0,59.49,160.36,Mobile
2024-04-07 06:00:00,Social Media,421,1033,1616.0,60.18,118.1,Mobile
2024-04-07 07:00:00,Organic,1762,555,2408.0,31.18,246.22,Desktop
2024-04-07 08:00:00,Direct,1560,83,1379.0,38.86,184.85,Tablet
2024-04-07 09:00:00,Direct,868,1072,281.0,39.11,261.83,Tablet
2024-04-07 10:00:00,Social Media,930,1474,2548.0,61.63,104.81,Tablet
2024-04-07 11:00:00,Organic,1951,1339,4342.0,46.12,241.47,Desktop
2024-04-07 12:00:00,Organic,273,1131,4653.0,25.07,237.14,Mobile
2024-04-07 13:00:00,Organic,719,829,7194.0,40.51,238.12,Desktop
2024-04-07 14:00:00,Organic,332,1042,1367.0,32.9,263.39,Desktop
2024-04-07 15:00:00,Organic,1950,1363,3624.0,34.0,196.9,Mobile
2024-04-07 16:00:00,Organic,1111,516,5864.0,36.3,203.87,Mobile
2024-04-07 17:00:00,Referral,1588,395,2725.0,46.9,232.87,Desktop
2024-04-07 18:00:00,Organic,1808,259,513.0,39.15,255.98,Desktop
2024-04-07 19:00:00,Referral,797,800,5539.0,42.92,191.91,Tablet
2024-04-07 20:00:00,Referral,1152,951,4667.0,38.62,229.35,Desktop
2024-04-07 21:00:00,Organic,655,1343,3312.0,24.81,247.34,Desktop
2024-04-07 22:00:00,Organic,877,532,5442.0,35.99,203.14,Tablet
2024-04-07 23:00:00,Organic,1043,141,4290.0,32.13,223.72,Tablet
2024-04-08 00:00:00,Social Media,1818,630,2988.0,58.39,120.71,Mobile
2024-04-08 01:00:00,Paid,1689,246,8098.0,46.35,198.73,Mobile
2024-04-08 02:00:00,Paid,335,91,5984.0,61.09,132.2,Tablet
2024-04-08 03:00:00,Organic,1494,266,3121.0,42.32,285.45,Desktop
2024-04-08 04:00:00,Organic,1972,1377,3830.0,37.19,235.96,Tablet
2024-04-08 05:00:00,Organic,1170,806,3805.0,33.16,230.16,Tablet
2024-04-08 06:00:00,Paid,547,808,1429.0,49.6,191.86,Tablet
2024-04-08 07:00:00,Paid,113,1045,3584.0,50.01,238.85,Tablet
2024-04-08 08:00:00,Referral,383,209,1742.0,37.26,157.42,Desktop
2024-04-08 09:00:00,Paid,982,1106,1803.0,39.97,158.9,Mobile
2024-04-08 10:00:00,Direct,737,535,3538.0,39.01,213.42,Mobile
2024-04-08 11:00:00,Direct,834,879,4049.0,43.35,201.08,Tablet
2024-04-08 12:00:00,Paid,451,1065,2749.0,50.97,172.22,Tablet
2024-04-08 13:00:00,Direct,877,721,3789.0,45.58,233.85,Desktop
2024-04-08 14:00:00,Social Media,625,1482,4125.0,61.31,180.9,Tablet
2024-04-08 15:00:00,Direct,1205,1000,4104.0,51.06,201.55,Desktop
2024-04-08 16:00:00,Organic,1135,244,3394.0,32.3,302.24,Tablet
2024-04-08 17:00:00,Referral,1137,916,4581.0,37.47,176.81,Desktop
2024-04-08 18:00:00,Direct,1478,551,3096.0,43.3,183.14,Tablet
2024-04-08 19:00:00,Social Media,1088,178,2490.0,49.28,74.78,Mobile
2024-04-08 20:00:00,Referral,1923,1118,1057.0,38.77,223.54,Desktop
2024-04-08 21:00:00,Social Media,1538,1310,7194.0,58.59,129.99,Tablet
2024-04-08 22:00:00,Organic,972,1109,2611.0,31.49,271.58,Mobile
2024-04-08 23:00:00,Direct,654,663,6321.0,49.41,206.98,Desktop
2024-04-09 00:00:00,Organic,1786,668,4305.0,40.12,240.05,Tablet
2024-04-09 01:00:00,Paid,144,692,5775.0,52.56,174.9,Desktop
2024-04-09 02:00:00,Referral,1918,231,3478.0,37.12,195.35,Tablet
2024-04-09 03:00:00,Social Media,998,446,684.0,59.03,147.92,Desktop
2024-04-09 04:00:00,Organic,1844,778,4708.0,33.46,199.48,Tablet
2024-04-09 05:00:00,Organic,527,902,3442.0,37.83,209.77,Mobile
2024-04-09 06:00:00,Organic,711,895,998.0,42.52,250.12,Desktop
2024-04-09 07:00:00,Referral,169,260,3575.0,47.69,281.25,Tablet
2024-04-09 08:00:00,Organic,1535,1198,4750.0,31.79,244.96,Mobile
2024-04-09 09:00:00,Organic,1887,1017,3953.0,33.72,202.24,Mobile
2024-04-09 10:00:00,Direct,531,402,3222.0,40.49,130.18,Tablet
2024-04-09 11:00:00,Paid,1686,667,1343.0,51.27,196.2,Desktop
2024-04-09 12:00:00,Organic,334,994,4879.0,43.71,229.27,Tablet
2024-04-09 13:00:00,Organic,738,752,6950.0,33.91,233.78,Mobile
2024-04-09 14:00:00,Organic,661,1229,214.0,46.71,202.81,Tablet
2024-04-09 15:00:00,Organic,486,133,461.0,31.7,274.26,Desktop
2024-04-09 16:00:00,Social Media,892,483,3765.0,59.02,101.34,Tablet
2024-04-09 17:00:00,Social Media,844,281,3064.0,58.43,98.46,Desktop
2024-04-09 18:00:00,Referral,281,650,1230.0,43.96,217.23,Mobile
2024-04-09 19:00:00,Paid,134,854,4159.0,52.0,136.94,Desktop
2024-04-09 20:00:00,Referral,1623,95,5597.0,34.51,229.85,Desktop
2024-04-09 21:00:00,Direct,1903,1163,7042.0,43.53,152.42,Desktop
2024-04-09 22:00:00,Direct,1959,859,1504.0,42.81,224.56,Mobile
2024-04-09 23:00:00,Paid,755,139,662.0,46.35,154.22,Desktop
2024-04-10 00:00:00,Direct,1281,1264,535.0,48.59,226.9,Desktop
2024-04-10 01:00:00,Referral,1688,429,2026.0,49.96,217.95,Desktop
2024-04-10 02:00:00,Social Media,1330,298,5929.0,61.46,140.41,Desktop
2024-04-10 03:00:00,Social Media,875,693,839.0,61.88,128.05,Tablet
2024-04-10 04:00:00,Referral,1559,287,1687.0,39.73,238.11,Mobile
2024-04-10 05:00:00,Organic,441,557,1429.0,40.44,274.78,Tablet
2024-04-10 06:00:00,Organic,272,1365,4881.0,38.52,198.41,Desktop
2024-04-10 07:00:00,Social Media,1812,1462,6340.0,69.56,153.83,Tablet
2024-04-10 08:00:00,Direct,1448,1409,5396.0,55.53,202.21,Desktop
2024-04-10 09:00:00,Organic,1167,996,7236.0,38.29,224.31,Desktop
2024-04-10 10:00:00,Paid,672,1498,985.0,50.38,208.94,Tablet
2024-04-10 11:00:00,Referral,721,616,9019.0,37.93,175.32,Desktop
2024-04-10 12:00:00,Organic,364,1379,5336.0,22.62,199.57,Mobile
2024-04-10 13:00:00,Paid,386,986,5811.0,50.0,177.17,Desktop
2024-04-10 14:00:00,Direct,1440,953,5985.0,54.66,157.75,Desktop
2024-04-10 15:00:00,Direct,1221,1092,5930.0,52.78,167.64,Tablet
2024-04-10 16:00:00,Direct,235,181,2777.0,49.06,213.49,Desktop
2024-04-10 17:00:00,Organic,1249,651,4673.0,32.87,306.88,Tablet
2024-04-10 18:00:00,Organic,1014,1227,1088.0,30.81,215.51,Mobile
2024-04-10 19:00:00,Direct,1891,641,1269.0,47.13,180.02,Desktop
2024-04-10 20:00:00,Direct,426,689,5077.0,48.83,241.76,Tablet
2024-04-10 21:00:00,Direct,291,588,2386.0,53.37,240.55,Mobile
2024-04-10 22:00:00,Social Media,134,286,4027.0,53.85,140.72,Mobile
2024-04-10 23:00:00,Organic,638,370,1131.0,33.87,272.58,Mobile
2024-04-11 00:00:00,Direct,1511,943,2579.0,49.57,183.59,Mobile
2024-04-11 01:00:00,Referral,1790,615,2404.0,45.66,252.18,Desktop
2024-04-11 02:00:00,Organic,1938,411,7003.0,28.88,195.55,Mobile
2024-04-11 03:00:00,Organic,795,655,4431.0,32.59,243.93,Desktop
2024-04-11 04:00:00,Organic,1667,883,4811.0,40.61,286.59,Desktop
2024-04-11 05:00:00,Organic,1009,602,1992.0,29.55,264.54,Desktop
2024-04-11 06:00:00,Organic,496,812,703.0,43.32,238.69,Tablet
2024-04-11 07:00:00,Social Media,1821,1483,3472.0,59.53,124.34,Tablet
